GENE	BFH10_S128	BFH11_S129	BFH1_S123	BH01_S76	BH02_S77	BH03_S78	FH1_S162	FH2_S163	FH3_S164
1639_IS911	0	0	0	0	4	0	2	0	0
1892_IS91_CP004387.1	0	0	0	0	0	0	0	0	0
2066_IS91_LRLC01000006.1	0	0	0	0	0	0	0	0	0
2414_tnpA_AE017355.1	0	0	0	0	0	0	0	0	0
583_IS91_CU928162.2	0	0	0	1	3	0	3	0	0
2045_ISBthe5_NC004663	0	0	0	0	0	0	0	0	0
1893_IS91_APYJ01000111.1	0	0	0	0	0	0	0	0	0
463_IS91_APYJ01000108.1	0	0	0	0	0	0	0	0	0
2644_IS91_CP002447.1	0	0	0	0	0	0	0	0	0
649_tnpA_CCYR01000042.1	0	1	1	0	0	0	5	11	5
1070_intI1_JN983045.1	0	0	0	0	0	0	0	0	0
1597_IS91_CP005083.1	0	0	0	0	0	0	0	0	0
1678_IS91_CP001392.1	0	0	0	0	0	0	1	0	1
1993_tnpA_AB576781.2	0	0	0	0	0	0	0	0	0
2039_tnpA_FN806773.1	0	0	0	0	0	0	0	0	0
2104_tnpA_CP000353.2	0	0	0	0	0	0	0	0	0
2219_tnpA_KJ933392.1	0	0	0	0	6	0	0	1	0
2623_IS91_AM902716.1	0	0	0	0	0	0	0	0	0
880_IS91_CP004387.1	0	0	0	0	0	0	0	0	0
892_IS91_CP004387.1	0	0	0	0	0	0	0	0	0
422_tnpA_JN048641.1	0	0	0	0	0	0	0	0	0
1002_tnpA_JQ364968.1	0	2	4	1	0	1	141	150	75
959_IS91_AP014651.1	0	0	0	0	0	0	0	0	0
1983_tnpA_JNMH01000096.1	0	0	0	0	1	0	3	0	0
1031_IS91_CP000490.1	0	0	0	0	0	0	0	0	0
1224_IS91_CP000831.1	0	0	0	0	0	0	0	1	0
1865_tnpA_KR071788.1	0	0	0	0	0	0	0	0	0
1960_IS91_AAUJ02000001.1	1	0	0	1	0	0	2	0	0
2251_tnpA_FO117623.1	0	0	0	0	0	0	0	0	0
2589_IS91_FQ482074.1	1	0	0	1	9	0	1	9	3
2624_IS91_CP002287.1	0	0	0	0	0	0	0	0	0
503_IS91_CP002738.1	0	0	0	0	0	0	0	0	0
692_tnpA_HM560971.1	7	80	7	15	70	6	25	3	3
721_qacEdelta_CP012682.1	1	0	3	21	2	1	21	17	11
2723_IS292_L29283	0	0	0	0	0	0	0	0	0
2120_IS91_CWST01000109.1	0	0	0	0	0	0	0	0	0
2243_tnpA1_AY208917.2	0	0	0	0	0	0	0	0	2
2277_qacEdelta_CT025799.2	0	0	0	0	0	0	0	0	0
2315_IS91_CP009122.1	0	0	0	0	0	0	0	0	0
2468_IS91_JPGY02000001.1	0	0	0	0	0	0	0	0	0
2744_tnpA_AY033500.1	0	0	0	0	0	0	0	0	0
423_IS91_CP017633.1	0	0	0	0	0	0	0	0	0
986_IS91_HE798385.1	0	0	0	1	0	0	0	0	0
1458_IS91_CP000616.1	0	0	0	0	0	0	0	0	0
148_IncHI2_1__BX664015	0	0	0	0	0	0	0	0	0
1560_tnpA_FN822748.1	0	0	0	0	0	0	0	0	0
1607_IS91_CP005083.1	1	1	3	1	4	1	5	6	2
1648_tnpA_CP000354.2	0	0	0	0	0	0	0	0	0
1702_IS91_AM902716.1	0	0	0	1	0	0	0	3	1
1837_IS91_CP012199.1	0	0	0	1	0	0	0	0	1
2028_tnpA_CP000354.2	0	0	1	2	0	0	0	1	0
2153_IS91_AE014073.1	0	0	0	0	0	0	0	0	0
2569_tnpA_KU356987.1	0	0	0	0	0	0	0	0	0
2643_IS91_AJHK02000009.1	0	0	0	0	0	0	0	0	0
2724_ISSfl3_AL391753	0	0	0	0	0	0	0	0	0
816_tnpA3_HE577112.1	0	0	0	0	0	0	6	0	0
826_IS91_CP001383.1	0	0	0	0	0	0	0	0	0
891_IS91_CP004393.1	0	0	0	0	0	0	0	0	0
1028_IS91_CP000490.1	0	0	0	0	0	0	0	1	0
1172_IS91_CP000539.1	3	0	0	0	1	1	1	5	2
1184_IS91_CP000490.1	0	0	0	0	0	0	0	0	0
1437_IS91_CP002657.1	0	0	0	43	1	1	0	2	0
1448_IS91_CP002449.1	2	1	0	2	0	0	5	6	2
1461_IS91_CP000490.1	0	0	0	0	0	0	0	0	1
1538_tnpA_KU736879.1	0	0	0	0	0	0	0	0	0
1697_IS91_CP002657.1	1	0	0	0	0	0	0	0	0
1948_tnpA_JOQE01000050.1	0	0	0	0	0	0	1	0	0
2432_tnpA_AB238971.1	0	0	0	0	0	0	0	0	0
2513_IS91_CP002417.1	0	0	0	1	0	1	1	1	0
2518_IS91_LGMG01000109.1	0	0	0	0	0	0	0	0	0
263_IncI2_1__KP347127	0	0	0	0	0	0	0	0	0
839_IS91_CP000539.1	1	0	0	0	0	0	0	1	0
974_IS91_CP002449.1	0	0	0	0	0	0	0	0	0
2329_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
1009_tnpA_AY305378.1	0	0	0	0	0	0	0	0	0
1045_IS91_CP000721.1	0	0	0	0	0	0	0	0	0
1248_IS91_AP012304.1	0	0	0	0	0	0	0	0	0
1631_IS91_CP000471.1	0	0	0	0	0	0	0	0	0
1868_tnpA_CP006582.1	0	0	0	0	0	0	0	0	0
2511_tnpA_BX908798.1	0	0	0	0	0	0	0	0	0
2626_tnpA_CP002474.1	0	0	0	0	0	0	0	0	0
1174_IS91_CP001046.1	0	0	0	0	0	0	0	0	0
1679_tnpA_CP006582.1	0	0	0	0	0	0	0	0	0
1906_tnpA_AY036070.1	0	0	0	0	0	0	0	0	0
2102_tnpA_1_CXLK01000124.1	0	0	0	0	0	0	0	0	0
2214_delta	0	0	0	0	0	0	0	0	0
2683_IS91_AP014611.1	0	0	0	0	0	0	3	0	0
426_IS91_CP001921.1	0	0	1	0	2	0	135	112	53
1204_tnpA_EU213261.1	0	0	0	0	1	0	19	0	0
156_IncI2_1_Delta_AP002527	0	0	0	0	0	0	0	0	0
1026_tnpA_FN806773.1	0	0	0	0	0	0	0	0	0
1179_IS91_AP014580.1	0	0	0	0	0	0	0	0	0
2071_IS91_FCOM02000090.1	0	0	0	0	0	0	0	0	0
2481_IS91_AFHD01000025.1	0	0	0	0	0	0	0	0	0
706_tnpA_AOEK01000039.1	0	0	0	0	0	0	0	0	0
862_IS91_LGMY01000049.1	0	0	0	0	0	0	0	0	0
1297_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
1703_IS91_CP000681.1	0	0	0	0	0	0	0	0	0
1705_IS91_CP000302.1	0	0	0	0	0	0	0	0	0
1810_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
2141_IS91_CP003879.1	0	0	0	0	0	0	0	0	0
2292_IS91_CP007448.1	0	0	0	0	0	0	1	0	0
2596_IS91_CP000503.1	0	0	0	0	0	0	0	0	0
2679_IS91_AVRH01000083.1	0	0	0	0	0	0	0	0	0
1287_tnpA_JN788266.1	0	1	1	0	0	0	1	0	1
946_tnpA_Y17741.1	0	0	0	0	0	0	0	0	0
1382_tnpA_CWGN01000004.1	0	0	0	0	0	0	0	0	0
1455_tnpA_CPYL01000013.1	0	0	0	0	0	0	0	0	0
1504_tnpA_KU736877.1	0	0	0	0	0	0	0	0	0
1543_tnpA_KU736877.1	0	0	0	0	0	0	0	0	0
1827_tnpA_KF743817.1	0	0	0	0	0	0	0	0	0
1852_IS91_CP003380.1	0	0	0	0	0	0	0	0	0
2062_IS91_CP002527.1	0	0	0	0	0	0	0	0	0
2118_IS91_LNYY01000019.1	0	0	0	0	0	0	0	0	0
2535_tnpA_LN831024.1	0	0	0	0	0	0	0	0	0
430_tnpA_CPXZ01000006.1	0	0	0	0	0	0	0	0	0
475_tnpA_CWJB01000066.1	0	0	0	0	0	0	0	0	0
1953_tnpA_Y18010.1	0	0	0	0	0	0	0	0	0
2180_tnpA_Y17746.1	0	0	0	0	0	0	0	0	0
1129_IS91_CP001715.1	0	0	0	0	0	0	0	0	0
1134_tnpA_CP003170.1	0	0	0	0	0	0	0	0	0
1207_tnpA_JMNH01000090.1	0	0	0	1	0	0	1	0	0
1432_IS91_CP000316.1	0	0	0	0	0	0	0	0	0
2061_IS91_CP000514.1	0	0	0	0	0	0	0	0	0
2125_IS91_CP005966.1	0	0	0	0	0	0	1	0	1
2128_IS91_ABKY02000010.1	0	0	0	0	0	0	0	0	0
2241_tnpA_EU366287.1	0	0	0	0	0	0	0	0	0
2505_IS91_CP000514.1	0	0	0	0	0	0	0	0	0
425_IS91_AQDR01000015.1	0	0	0	0	0	0	0	0	0
676_IS91_CP000749.1	0	0	0	0	0	0	0	0	0
956_tnpA7_HG916853.1	0	0	0	0	0	0	0	0	0
297_IS91_MSKE01000468.1	0	0	0	0	0	0	0	0	0
1020_IS91_LFAQ01000019.1	0	0	0	0	0	0	2	0	0
1100_IS91_CP000690.1	0	0	0	0	0	0	0	0	0
1460_IS91_CP000471.1	0	0	0	0	0	0	0	0	0
2024_tnpA1_BX248356.1	0	0	0	0	0	0	0	0	0
2161_IS91_LETO01000030.1	0	0	0	0	1	0	0	0	0
2297_IS91_CP000616.1	0	0	0	0	0	0	0	0	0
2400_IS91_JCLY01000004.1	0	0	0	0	1	0	0	0	0
2515_IS91_CP003027.1	0	0	0	0	2	0	0	0	0
305_IS91_CP001063.1	0	0	0	0	0	0	3	1	0
326_IS91_CP000034.1	0	0	0	0	0	0	1	0	0
355_IS91_CP001384.1	0	0	0	0	0	0	0	0	0
466_IS91_CP001918.1	0	0	0	1	8	0	2	0	0
632_IS91_CP002868.1	0	0	0	0	0	0	0	0	0
858_IS91_CP003150.1	0	0	0	0	0	0	0	0	0
1063_IS91_LGMW01000066.1	0	0	0	0	0	0	0	0	0
1444_IS91_CP001013.1	0	1	0	0	0	0	0	1	0
1569_tnpA_AEED01000028.1	0	0	0	0	0	0	0	0	0
1688_IS91_CP000529.1	0	0	0	0	0	0	0	0	0
1946_IS91_HM138194.1	0	0	0	0	0	0	0	0	0
2126_IS91_FN822745.1	0	0	0	0	0	0	0	0	0
2316_IS91_CP001715.1	0	0	0	0	0	0	0	0	0
2771_tnpA_JQ364968.1	0	0	0	0	0	0	2	0	1
854_IS91_LN997846.1	0	0	0	1	1	2	20	20	18
1801_tnpA_AJ422229.1	0	0	0	0	0	0	0	0	0
1119_tnpA_CP007448.1	0	0	0	0	0	0	0	0	0
1245_IS91_AQAW01000167.1	0	0	0	0	0	0	0	0	0
1388_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
1512_IS91_CP003235.1	0	0	0	0	0	0	0	0	0
1783_IS91_CP004849.1	0	0	0	0	0	0	0	0	0
1910_IS91_CP000680.1	0	0	0	0	0	0	0	0	0
1940_IS91_CP017242.1	0	0	0	0	0	0	0	0	0
2050_tnpA_CP000353.2	0	0	0	0	0	0	0	0	0
2065_IS91_CP000616.1	0	0	0	0	0	0	0	0	0
2366_IS91_AQDR01000023.1	0	0	0	0	0	0	0	0	0
2409_IS91_AQBB01000020.1	0	0	0	0	0	0	0	0	0
2612_IS91_AQBC01000051.1	0	0	0	0	0	0	0	0	0
364_IS91_AQBB01000038.1	0	0	0	0	0	0	0	0	0
454_IS91_JNQN01000086.1	0	0	0	0	0	0	0	0	0
467_IS91_JOQM01000132.1	0	0	0	0	0	0	0	0	0
601_IS91_AQBD01000009.1	0	0	0	0	0	0	0	0	0
808_IS91_APYR01000089.1	0	0	0	0	0	0	0	0	0
1470_tnpA_CAGQ01000006.1	0	0	0	0	0	0	0	0	0
1492_tnpA7_HE577054.1	0	0	0	0	0	0	0	0	0
1711_IS91_LNYQ01000002.1	0	0	0	0	0	0	0	0	0
1802_tnpA_JQDP01000150.1	0	0	0	0	0	0	0	0	0
2000_tnpA_AB052615.1	0	0	0	0	0	0	0	0	0
2111_IS91_CP002657.1	0	0	0	14	0	0	1	0	0
2114_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
2296_IS91_CP000471.1	0	0	0	0	0	0	0	0	0
2325_IS91_CP001392.1	0	0	0	0	0	0	0	0	0
2365_tnpA_CWJK01000021.1	0	0	0	0	0	0	0	0	0
544_tnpA_AKTQ01000530.1	0	0	0	0	0	0	0	0	0
889_IS91_ANZB01000001.1	0	0	0	0	0	0	0	0	0
890_IS91_CP004851.1	0	0	0	0	0	0	0	0	0
510_IS91_AQAW01000076.1	0	0	0	0	0	0	0	0	0
598_IS91_AQAW01000027.1	0	0	0	0	0	0	0	0	0
1025_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
1508_IS91_CP000724.1	0	0	0	0	0	0	0	0	0
1949_IS91_MSJX01000203.1	0	0	0	0	0	0	0	0	0
2057_IS91_FN649418.1	0	0	0	0	0	0	0	0	0
2130_IS91_CP000302.1	0	0	0	0	0	0	0	0	0
2352_tnpA1-IS1068_AY849557.2	0	0	0	0	0	0	11	0	1
2467_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
2546_tnpA_KJ507131.1	0	0	0	0	0	0	0	0	1
736_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
271_tnpA_AB976569.1	0	0	0	0	1	1	2	0	0
1027_tnpA_JN106169.1	0	0	0	0	0	0	1	0	0
1256_IS91_LGTC01000001.1	0	0	0	0	0	0	0	0	0
1745_IS91_APXP01000193.1	0	0	0	0	0	0	0	0	0
2140_IS91_CP001715.1	0	0	0	0	0	0	0	0	0
2506_IS91_CP003235.1	0	0	0	0	0	0	0	0	0
2660_IS91_AELA02000021.1	0	0	0	0	0	0	0	0	0
2676_IS91_CP002657.1	0	0	0	0	0	0	0	0	0
900_IS91_AERM01000224.1	0	0	0	0	0	0	0	0	0
907_IS91_CP003235.1	0	0	0	0	0	0	0	0	0
2016_IS91_AQFE01000015.1	0	0	0	0	0	0	0	0	0
1043_IS91_CP002160.1	0	0	0	0	0	0	0	0	0
1221_tnpA_FN822745.1	0	0	0	0	0	0	0	0	0
1396_tnpA_LM676407.1	0	0	0	0	0	0	2	0	1
1465_tnpA_CP008804.1	0	0	0	0	0	0	0	3	0
1677_IS91_CP000681.1	0	0	0	0	0	0	0	0	0
1772_IS91_JPGY02000001.1	0	0	0	0	0	0	0	0	0
1889_IS91_ASXP01000006.1	0	0	0	0	0	0	0	0	0
2110_IS91_CP002160.1	0	0	0	0	0	0	0	0	0
2222_tnpA_CDAD01000043.1	0	0	0	0	0	0	0	1	0
2253_tnpA_AF439538.1	0	0	0	0	0	0	0	0	0
2279_qacEdelta_JN225877.1	3	6	4	15	10	1	15	1	0
2301_IS91_CYDC01000057.1	0	0	0	0	5	0	0	0	0
2305_IS91_CP005927.1	0	0	0	0	1	0	1	0	0
2552_tnpA_CTEG01000053.1	0	0	0	0	0	0	0	0	0
2591_IS91_CP005927.1	0	0	0	0	0	0	0	0	0
2657_IS91_CP000503.1	0	0	0	0	0	0	0	0	0
2686_IS91_CP000514.1	0	0	0	0	0	0	0	0	0
625_IS91_CP001383.1	0	0	0	1	23	0	26	1	0
804_tnpA_CDAC01000059.1	0	0	0	0	0	0	7	13	10
835_tnpA_CCYP01000076.1	0	0	0	0	0	0	1	0	0
989_IS91_AEHZ01000076.1	0	0	0	0	0	0	0	0	0
504_IS91_AQBA01000034.1	0	0	0	0	0	0	0	0	0
2653_IS91_APYA01000055.1	0	0	0	0	0	0	0	0	0
1192_IS91_FO203503.1	0	0	0	0	0	0	0	0	0
1253_IS91_CP001087.1	0	0	0	0	0	0	0	0	0
1542_tnpA_AF492560.1	0	0	0	0	0	0	0	0	0
1890_IS91_CP005188.1	0	0	0	0	0	0	0	0	0
2370_IS91_CP001349.1	0	0	0	0	0	0	0	0	0
2478_tnpA_AP012555.1	0	0	0	0	0	0	0	0	0
2508_IS91_ASVO01000034.1	0	0	0	0	0	0	0	0	0
2578_tnpA_AY266269.1	0	0	0	0	0	0	0	0	0
2678_IS91_CP001672.1	0	0	0	0	0	0	0	0	0
2716_tnpA_JX627737.1	0	1	1	1	9	0	8	1	0
365_IS91_MLZI01000057.1	0	0	0	0	0	0	0	0	0
518_IS91_FO203503.1	0	0	0	0	0	0	0	0	0
845_IS91_FM177140.1	0	0	0	0	0	0	0	0	0
459_IS91_MLZI01000039.1	0	0	0	0	0	0	0	0	0
248_ColKP3_1__JN205800	0	0	0	1	3	0	0	0	0
1177_tnpA_JN106167.1	0	0	1	0	0	0	9	10	3
1217_IS91_CP003879.1	0	0	0	0	0	0	0	0	0
1268_tnpA_KJ488943.1	1	1	1	0	14	0	1	0	0
1313_IS91_AQCN01000023.1	0	0	0	0	0	0	0	0	0
1339_IS91_CP009122.1	0	0	0	0	0	0	0	0	0
1401_IS91_CP000616.1	0	0	0	0	0	0	0	1	0
1421_IS91_CP000539.1	0	0	0	0	0	0	1	3	0
1450_tnpA_CP002290.1	0	0	0	0	0	0	0	0	0
1467_tnpA_ACZD01000117.1	0	0	0	1	3	0	0	0	0
1587_tnpA_AM286690.1	0	0	0	1	0	0	0	0	0
1628_tnpA_CQBN01000015.1	0	0	0	0	0	0	0	0	0
1762_tnpA_CPUZ01000016.1	0	0	0	0	0	0	0	0	0
1790_tnpA_CWJI01000014.1	0	0	0	0	0	0	0	0	0
1842_tnpA_CQER01000011.1	0	0	0	0	0	0	0	0	0
1855_IS91_LN606600.1	0	0	0	0	0	0	0	0	0
1858_IS91_LN606600.1	0	0	0	0	0	0	0	0	0
1898_IS91_AP012547.1	0	0	0	0	0	0	1	0	0
1918_tnpA_ISSod34_AE014300.1	0	0	0	0	0	0	0	0	0
2084_tnpA_CP000354.2	0	0	0	0	0	0	0	0	0
2146_IS91_AGTS01000028.1	0	0	0	0	0	0	0	0	0
2221_tnpA_AM286690.1	0	0	0	0	0	0	0	0	0
2291_IS91_CP002657.1	0	0	0	0	0	1	1	0	1
2334_tnpA_KF753688.1	0	0	0	1	5	0	12	0	0
2386_tnpA_CQBM01000011.1	0	0	0	0	0	0	0	0	0
2741_tnpA_CTKN01000016.1	0	0	0	0	2	0	2	0	0
691_tnpA_CTIT01000004.1	0	0	0	0	1	0	9	0	0
726_tnpA_CTEV01000041.1	0	0	0	0	0	0	0	0	0
786_tnpA_CTIU01000047.1	0	0	0	0	0	0	0	0	0
851_tnpA_CTJA01000058.1	0	0	0	0	0	0	1	0	0
873_tnpA_CQAZ01000119.1	0	0	0	0	0	0	0	0	0
216_IncFII(Serratia)_1_Serratia_NC_009829	0	0	0	0	0	0	0	0	0
1114_IS91_AELA02000034.1	0	0	0	0	0	0	0	0	0
1259_tnpA_JX469831.1	0	0	0	0	3	0	1	2	0
1336_tnpA_CP001834.1	0	0	0	0	0	0	0	0	0
1362_tnpA_KP893385.1	0	0	0	0	23	0	21	0	0
1636_tnpA_ISSod1_AE014300.1	0	0	0	0	0	0	0	0	0
2043_IS91_CP000356.1	0	1	0	0	0	0	0	0	0
2149_IS91_CP005084.1	0	0	0	0	0	0	0	0	0
2175_tnpA_AP012976.1	0	0	0	0	0	0	0	0	0
2330_tnpA_AY780631.1	0	0	0	0	0	0	0	0	0
2531_tnpA1-ISLL6_LT599053.1	0	0	0	0	0	0	0	0	0
2620_IS91_CP000690.1	0	1	0	0	0	0	0	0	0
2688_tnpA_HG322949.1	0	0	0	0	0	0	0	0	0
2755_tnpA2-ISLL6_LT599053.1	0	0	0	0	0	0	0	0	0
2544_tnpA_AFNV02000029.1	0	0	0	0	0	0	0	0	0
1197_tnpA_AY365117.2	0	0	0	0	0	0	0	0	0
1205_IS91_CP002574.1	0	0	0	0	0	0	0	0	0
1436_tnpA_CP000353.2	0	0	0	0	0	0	0	0	0
1472_tnpA_AQDS01000033.1	0	0	0	0	0	0	0	0	0
1912_IS91_CP003989.2	0	0	0	0	0	0	0	0	0
2142_IS91_CP000724.1	0	0	0	0	0	0	0	0	0
327_IS91_LRKR01000133.1	6	3	1	0	4	15	6	3	1
887_IS91_AVWB01000057.1	0	0	0	0	0	0	0	0	0
952_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
1237_tnpA_HE858529.1	0	0	0	0	0	0	0	0	0
1406_IS91_ANZB01000012.1	0	0	0	0	0	0	0	0	0
2269_tnpA_AP010935.1	0	0	0	0	0	0	0	0	0
2592_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
1188_IS91_MIIJ01000023.1	0	0	0	0	0	0	0	0	0
1201_tnpA_KU736874.1	0	0	0	0	0	0	0	0	0
1277_IS91_CP002287.1	0	0	0	0	0	0	0	0	0
1428_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
1696_IS91_CP000514.1	0	0	0	0	0	0	0	0	0
1845_IS91_CP012199.1	0	0	0	0	0	0	0	0	0
2148_IS91_CP002798.1	0	0	0	0	0	0	0	0	0
2294_IS91_CP002449.1	0	1	5	9	0	0	0	5	2
2342_tnpA_KU736877.1	0	0	0	0	0	0	0	0	0
2396_tnpA_CPXB01000043.1	0	0	0	0	0	0	0	0	0
2487_IS91_CP002527.1	0	0	0	0	0	0	0	0	0
2499_tnpA_13_CP014358.1	0	0	0	0	1	0	0	0	0
2691_tnpA_KJ933392.1	0	0	0	0	9	0	15	0	0
2726_IS91_CP001635.1	0	0	0	2	0	0	0	0	0
424_IS91_MKJR01000036.1	0	0	0	0	0	0	0	0	0
610_IS91_MIIV01000206.1	0	0	0	0	0	0	0	0	0
669_IS91_MKJQ01000023.1	0	0	0	0	0	0	0	0	1
683_IS91_CP013729.1	0	0	0	0	0	0	0	0	0
727_IS91_CP002657.1	0	0	0	5	1	7	0	0	3
751_IS91_CP000539.1	0	0	0	0	0	0	0	2	0
1054_IS91_AAUJ02000001.1	0	0	0	0	0	0	0	0	0
1092_tnpA_AMBZ01000002.1	0	0	0	0	0	0	0	0	0
1190_tnpA_HG322949.1	0	0	0	0	0	0	0	0	0
1507_tnpA_KU736877.1	0	0	0	0	0	0	0	0	0
1573_tnpA_CP000352.1	0	0	0	0	0	0	0	2	0
208_IncFII(pSE11)_1_pSE11_AP009242	0	0	0	0	0	0	0	0	0
2163_IS91_HG530068.1	0	0	0	0	3	0	3	0	0
2326_IS91_CYBT01000081.1	0	0	0	0	0	0	0	0	0
2394_IS91_CP001045.1	0	0	0	0	0	0	0	0	0
2681_IS91_AE005674.2	0	0	0	0	0	0	0	0	0
2685_IS91_CP000272.1	0	0	0	0	0	0	0	0	0
563_IS91_CP001918.1	0	0	0	5	43	0	21	1	0
615_IS91_CP000618.1	0	0	0	0	0	0	0	0	0
641_IS91_CP005973.1	0	0	0	0	0	0	0	0	0
792_tnpA_CP003505.2	0	4	0	1	1	0	1	0	0
905_tnpA_CBZT010000036.1	0	2	0	0	0	0	0	0	0
2715_tnpA1_KF743818.1	0	5	0	3	0	0	3	4	1
164_IncFII(S)_1__CP000858	0	0	0	0	1	0	0	0	0
217_IncFII(pCoo)_1_pCoo_CR942285	0	0	0	0	0	0	0	0	0
220_IncFII(p14)_1_p14_JQ418538	0	0	0	0	0	0	2	0	0
246_Col(MG828)_1__NC_008486	0	1	0	0	0	0	0	0	0
620_tnpA_JFCD01000189.1	0	0	0	1	1	0	0	0	0
1130_qacEdelta_KR677151.1	3	4	1	5	0	1	3	0	0
1595_IS91_APXT01000056.1	0	0	0	0	0	0	0	0	0
171_IncFII_1__AY458016	0	0	0	0	0	0	1	0	0
1812_int3_HE858529.1	0	0	0	0	0	0	0	0	0
1885_IS91_LRLA01000147.1	0	0	0	0	0	0	0	0	0
207_IncFII(pRSB107)_1_pRSB107_AJ851089	0	0	0	0	0	0	0	0	0
2156_IS91_JJMB01000136.1	0	0	0	0	0	0	0	0	0
2450_tnpA_GU371929.1	0	0	0	0	0	0	0	0	0
2519_IS91_LGMB01000189.1	0	0	0	0	0	0	0	0	0
2617_IS91_APJK01000252.1	0	0	0	0	0	0	1	0	0
2745_tnpA1-IS981_AY849557.2	0	0	0	0	0	0	4	11	10
546_IS91_AQDD01000044.1	0	0	0	0	0	0	0	0	0
867_IS91_APXT01000056.1	0	0	0	0	0	0	0	0	1
206_IncFII(pHN7A8)_1_pHN7A8_JN232517	0	0	0	0	0	0	0	0	0
2398_IS91_LGMY01000283.1	0	0	0	0	0	0	0	0	0
471_IS91_LRKH01000086.1	0	0	0	0	0	0	0	0	0
687_IS91_LGMY01000030.1	0	0	0	0	0	0	0	0	0
1600_IS91_AVDU01000025.1	0	0	0	0	0	0	0	0	0
221_IncFII(29)_1_pUTI89_CP003035	0	0	0	0	0	0	0	0	0
1126_IS91_CP000035.1	0	0	0	0	0	0	0	0	0
1209_IS91_AHUG01000018.1	0	0	0	0	0	0	0	0	0
1899_IS91_AQEM01000001.1	0	0	0	0	0	0	0	0	0
2077_tnpA_KC958437.1	0	0	0	0	1	0	0	0	0
222_IncFII_1_pSFO_AF401292	0	0	0	0	0	0	0	0	0
969_IS91_APZP01000164.1	0	0	0	0	0	0	0	0	0
1068_IS91_CP005966.1	0	0	0	0	0	0	0	0	0
1864_tnpA_AIFX01000023.1	0	0	0	0	0	0	0	0	0
2158_IS91_CP000036.1	0	0	1	0	0	0	1	0	0
2224_tnpA_BX950851.1	0	0	0	0	0	0	0	1	0
2314_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
2762_tnpA_CP009555.1	0	0	0	0	0	0	0	0	0
456_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
651_tnpA_JGDD01000078.1	0	0	0	0	0	0	0	0	0
685_IS91_LGME01000139.1	0	0	0	0	0	0	0	0	0
1366_Tn916-orf5_KC414929	0	0	0	0	0	2	2	0	4
1416_IS91_CP007448.1	0	0	0	0	0	0	0	0	0
1741_IS91_LRLA01000044.1	0	0	0	0	0	0	0	0	0
1843_IS91_CP005958.1	0	0	0	0	0	0	0	0	0
2047_IS91_CP005958.1	0	0	0	0	0	0	0	0	0
2422_IS91_CBZU010000001.1	0	0	0	0	0	0	0	0	0
2781_tnpA_CP009998.1	0	0	0	0	0	0	0	0	0
163_IncR_1__DQ449578	0	0	0	0	11	1	0	1	0
1635_tnpA_ISSod12_AE014300.1	0	0	0	0	0	0	0	0	0
1034_intI1_KT334335.1	0	1	1	6	1	1	8	0	1
1887_IS91_CP002736.1	0	0	0	0	0	0	0	0	0
886_tnpA_3_CP014358.1	0	0	0	0	0	0	0	0	0
2632_IS91_AVRH01000090.1	0	0	0	0	0	0	0	0	0
1270_tnpA_7_AMUG01000161.1	0	0	0	0	0	0	0	0	0
2654_IS91_CXBV01000342.1	0	0	0	0	0	0	0	0	0
2751_tnpA_AKOO01000012.1	0	0	0	0	0	0	0	0	0
159_IncW_1__EF633507	0	0	0	1	0	0	0	0	0
2012_IS91_CU928162.2	0	0	0	0	0	0	1	0	0
2512_tnpA_AY509004.1	0	0	1	1	3	0	0	0	0
878_tnpA_KU059995.1	0	0	0	0	0	0	0	0	0
929_tnpA_CP009654.1	0	0	0	0	0	0	0	0	0
1038_IS91_MIXK01000058.1	0	0	0	0	0	0	0	0	0
2054_IS91_AYGW02000085.1	0	0	0	0	0	0	0	0	0
2549_tnpA_AIGS01000013.1	0	0	0	0	0	0	0	0	0
2571_tnpA_AIGK01000078.1	0	0	0	0	0	0	0	0	0
2708_tnpA_KM877517.1	0	0	0	0	0	2	0	1	0
972_IS91_CP001349.1	0	0	0	0	0	0	0	0	0
1481_tnpA_EU693239.1	0	0	0	0	0	0	0	0	0
1725_IS91_AAXY01000043.1	0	0	0	0	0	0	0	0	0
1908_IS91_AVDU01000102.1	0	0	0	0	0	0	0	0	0
1935_IS91_CXEP01000655.1	0	0	0	0	0	0	0	0	0
2337_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
499_intI1_JX486125.1	2	7	3	22	15	3	15	3	1
781_tnpA_3_AKNI01000033.1	0	0	0	0	0	0	0	0	0
961_tnpA_JFCC01000030.1	0	0	0	0	1	0	1	0	0
2254_tnpA_JNQU01000129.1	0	0	0	0	0	0	0	0	0
